334.375	152.96875	410.0	232.65625	0.8720703	0
167.65625	153.75	272.65625	281.5625	0.8569336	0
265.15625	143.984375	320.3125	209.0625	0.8051758	0
534.0625	144.21875	581.5625	204.53125	0.7675781	0
397.1875	118.4375	442.8125	182.65625	0.7558594	0
463.75	140.859375	528.125	220.3125	0.74902344	0
1.201171875	117.65625	39.4140625	166.875	0.5991211	0
140.78125	127.421875	191.40625	183.125	0.31445312	0
380.0	126.015625	441.875	205.46875	0.15576172	0
491.5625	146.484375	559.6875	220.0	0.13842773	0
234.375	146.25	311.875	236.25	0.12792969	0
-9.013671875	129.296875	33.8671875	185.625	0.08123779	0
357.5	135.46875	420.0	212.96875	0.08123779	0
143.75	121.71875	182.8125	162.8125	0.07849121	0
127.1875	132.109375	186.09375	202.1875	0.06976318	0
137.109375	134.453125	250.0	250.625	0.0680542	0
-9.580078125	116.25	29.0625	159.53125	0.066833496	0
346.875	120.78125	441.25	234.53125	0.06347656	0
143.984375	143.203125	208.125	230.625	0.062316895	0
255.3125	120.15625	329.0625	221.40625	0.060821533	0
127.34375	171.71875	246.40625	285.15625	0.059417725	0
521.875	156.875	570.0	213.4375	0.057800293	0
516.875	136.953125	571.25	196.25	0.05419922	0
194.6875	138.90625	285.0	243.90625	0.045196533	0
6.8359375	127.1875	51.4453125	176.5625	0.04449463	0
302.34375	151.171875	375.0	222.5	0.039398193	0
538.4375	118.4375	596.5625	201.5625	0.038757324	0
484.375	148.28125	531.25	202.03125	0.038391113	0
133.984375	132.890625	166.71875	173.4375	0.038116455	0
353.4375	171.71875	419.0625	239.84375	0.037200928	0
151.5625	129.0625	214.6875	198.125	0.03704834	0
146.25	144.609375	184.375	195.46875	0.034484863	0
201.40625	158.671875	315.78125	280.0	0.033721924	0
536.5625	136.25	572.1875	183.75	0.033081055	0
124.375	118.671875	181.09375	176.5625	0.032958984	0
475.9375	456.875	635.3125	650.625	0.032470703	0
548.125	157.5	588.125	209.375	0.032226562	0
414.0625	127.1875	483.4375	205.9375	0.031799316	0
137.5	105.46875	197.8125	172.34375	0.030685425	0
1.044921875	144.21875	39.2578125	180.78125	0.03010559	0
463.125	143.984375	510.625	198.125	0.029876709	0
107.8125	140.3125	197.03125	235.3125	0.029251099	0
-1.40625	137.734375	47.34375	202.1875	0.02909851	0
-26.5625	138.515625	36.640625	198.75	0.028274536	0
394.6875	139.609375	460.9375	224.0625	0.028121948	0
279.375	150.3125	325.625	197.1875	0.027496338	0
473.125	163.90625	518.125	217.03125	0.027328491	0
390.0	133.828125	428.125	190.15625	0.026550293	0
159.0625	137.8125	202.1875	182.5	0.026443481	0
538.75	158.125	605.625	220.625	0.025772095	0
134.375	153.125	178.125	212.1875	0.025558472	0
460.625	168.28125	534.375	239.21875	0.024154663	0
10.48828125	109.765625	51.09375	157.734375	0.023742676	0
-24.58984375	98.90625	41.171875	169.21875	0.02368164	0
332.5	122.96875	406.25	204.21875	0.023651123	0
268.4375	159.0625	339.375	239.0625	0.022964478	0
381.25	72.03125	438.125	160.15625	0.022460938	0
2.75390625	103.125	38.53515625	148.59375	0.022232056	0
130.46875	153.984375	162.8125	193.75	0.022064209	0
424.375	154.296875	513.125	244.0625	0.022033691	0
501.875	145.859375	548.125	200.0	0.021896362	0
409.375	119.375	456.875	170.9375	0.021697998	0
409.375	137.1875	451.25	190.9375	0.021621704	0
159.84375	68.359375	272.96875	229.6875	0.021575928	0
370.9375	78.0078125	459.6875	204.84375	0.021484375	0
377.1875	109.21875	429.0625	175.625	0.020965576	0
-11.07421875	149.21875	25.546875	191.09375	0.020645142	0
80.859375	162.1875	210.9375	268.75	0.02017212	0
475.9375	128.59375	522.8125	193.90625	0.020019531	0
136.71875	148.046875	169.0625	180.3125	0.019882202	0
490.9375	170.46875	533.4375	220.78125	0.019836426	0
237.96875	138.4375	297.34375	198.4375	0.01979065	0
137.421875	124.0625	168.4375	153.75	0.019424438	0
442.1875	125.78125	507.8125	201.71875	0.019134521	0
147.109375	110.625	180.0	145.625	0.018829346	0
-33.0859375	108.75	50.1953125	200.9375	0.018798828	0
297.8125	170.9375	394.0625	264.0625	0.018096924	0
256.875	130.703125	318.125	189.0625	0.017990112	0
331.875	186.09375	411.875	261.71875	0.01763916	0
261.875	156.40625	299.6875	210.15625	0.01763916	0
26.97265625	125.625	61.09375	164.375	0.01763916	0
489.6875	457.5	710.0	739.375	0.017501831	0
261.40625	90.0	319.21875	178.90625	0.017242432	0
508.125	165.46875	545.0	211.71875	0.017242432	0
135.15625	106.25	173.4375	156.40625	0.017181396	0
323.125	65.9765625	421.875	205.78125	0.017181396	0
337.1875	154.375	389.6875	210.625	0.016983032	0
200.3125	193.28125	284.375	295.46875	0.016784668	0
278.4375	163.90625	323.75	218.59375	0.016525269	0
441.25	152.65625	497.5	218.28125	0.016342163	0
161.875	128.203125	202.8125	165.3125	0.016220093	0
513.75	414.375	686.25	591.875	0.015899658	0
178.4375	220.0	256.875	305.3125	0.015792847	0
394.0625	114.0625	433.4375	161.40625	0.015312195	0
1.708984375	157.8125	39.0625	192.1875	0.015312195	0
132.65625	105.15625	222.34375	219.84375	0.015197754	0
523.75	145.859375	556.25	192.5	0.015068054	0
126.328125	165.15625	190.78125	225.15625	0.015007019	0
466.5625	138.125	555.3125	246.5625	0.0149002075	0
143.75	168.28125	177.8125	201.40625	0.014839172	0
